id_libro,name,price,descr_short,descr_full,brand,barcode,image,features
107,Lo Vilot Pissy Gat,6.7,Imperial Oud Bruin,"Cerveza oscura de fermentación mixta, de 10.5% ABV, envejecida en barrica de roble durante 24 meses.",Cervesa Lo Vilot,18258,https://www.labirratorium.com/30303-large_default/lo-vilot-pissy-gat.jpg,"{'Estilo': 'OUD BRUIN', 'Origen': 'Lleida', '% Alc.': 'MUY ALTO (+10%)', '% Alc. Exacto': '10.5', 'Otros ingredientes': 'Envejecida en Barrica de Roble durante 24 meses', 'Volumen (cl)': '37.5 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada y Trigo', 'IBU': '0-25 Amargor bajo', 'Color': 'Marrón', 'Envase': 'Botella'}"
108,Westmalle Extra,2.65,Patersbier,"Cerveza trapense de color amarillo dorado, siendo una cerveza ligera, refrescante, baja en alcohol (4,8% ABV) y que destaca por su gran aroma y sabor afrutado típico de las cervezas de Westmalle. Como cerveza viva, fermenta nuevamente en la botella y su almacenamiento debe ser en posición vertical.
Descrita como ""ligera de alcohol y algo dulce"", llamada también ""gersten extra"" o ""Patersbier"", es la cerveza de mesa que siguen consumiendo los monjes en sus comidas, como parte fundamental de su dieta y con la limitación de una al día.
La Westmalle Extra nunca se ha vendido comercialmente al público en general, aunque sí se ha vendido a clientes privados, cantidades limitadas en momentos que había más existencias de las que los monjes podían consumir porque su elaboración se limita a dos veces al año.",Van Westmalle,14962,https://www.labirratorium.com/22420-large_default/westmalle-extra.jpg,"{'Estilo': 'PATERSBIER', 'Origen': 'Bélgica', '% Alc.': 'MEDIO (4-6%)', '% Alc. Exacto': '4.8', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada', 'IBU': '0-25 Amargor bajo', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}"
109,3 Fonteinen Hommage (season 18|19) Blend No. 42 75 cl.,49.95,Lambic / Fruit,"Cerveza de fermentación espontánea (Lambic) sin filtrar ni pasteurizar elaborada con una proporción de 760 a 800 gramos de frambuesas y 200 a 240 gramos de cerezas agrias por litro de Lambic. Posteriormente, esta mezcla con más Lambic para obtener una intensidad mínima del 35% de fruta y que dan como resultado una cerveza extremadamente compleja, con cuerpo y un intenso aroma a frutos rojos del bosque.",3 Fonteinen,9724,https://www.labirratorium.com/14277-large_default/3-fonteinen-hommage.jpg,"{'Estilo': 'FRUIT LAMBIC', 'Origen': 'Bélgica', '% Alc.': 'MEDIO (4-6%)', '% Alc. Exacto': '4.5', 'Otros ingredientes': 'Frambuesas y Cerezas', 'Volumen (cl)': '75 Cl', 'Tipo Fermentación': 'Lambic (Fermentación espontánea o salvaje)', 'Maltas': 'Cebada y Trigo', 'IBU': '0-25 Amargor bajo', 'Color': 'Rojiza', 'Envase': 'Botella', 'OLD-REF': ''}"
110,La Corne du Bois des Pendus La Triple,3.5,Belgian Tripel,"Cerveza rubia belga de estilo Tripel, con 10% ABV que posee un gran carácter y aroma a lúpulo especiado y sabor frutal, dulce y floral.
Cerveza agradable y fácil de beber, por lo que recomienda tomarla pausadamente debido a su alta graduación.",Brasserie des Géants (Brasserie des Légendes),4589,https://www.labirratorium.com/5558-large_default/la-corne-du-bois-des-pendus-la-triple.jpg,"{'Estilo': 'TRIPEL', 'Origen': 'Bélgica', '% Alc.': 'MUY ALTO (+10%)', '% Alc. Exacto': '10', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada', 'IBU': '25-50 Amargor medio', 'Color': 'Amarillo dorado', 'Envase': 'Botella', 'OLD-REF': '5425026610012'}"
111,Mahr's Bräu Helles 50 cl.,3.4,Helles,"Cerveza Lager alemana de estilo Helles de 4.9% ABV, de color amarillo dorado y espuma blanca compacta de excelente presentación. El aroma nos recuerda ligeramente al lúpulo en flor. En boca es suave, redonda y ligeramente maltosa.
Una Lager que despierta las ganas de beberla una y otra vez.",Mahr's Bräu,14648,https://www.labirratorium.com/21650-large_default/mahr-s-braeu-helles.jpg,"{'Estilo': 'MUNICH HELLES', 'Origen': 'Alemania', '% Alc.': 'MEDIO (4-6%)', '% Alc. Exacto': '4.9', 'Volumen (cl)': '50 Cl', 'Tipo Fermentación': 'Lager (Baja Fermentación)', 'Maltas': 'Cebada', 'Lúpulos': 'Hallertauer Herkules y Mittelfrüh', 'IBU': '0-25 Amargor bajo', 'IBU Exacto': '19', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}"
112,3 Fonteinen Hommage (season 16|17) Blend No. 36 75 cl.,49.95,Lambic / Fruit,"Cerveza de fermentación espontánea (Lambic) sin filtrar ni pasteurizar elaborada con una proporción de 760 a 800 gramos de frambuesas y 200 a 240 gramos de cerezas agrias por litro de Lambic. Posteriormente, esta mezcla con más Lambic para obtener una intensidad mínima del 35% de fruta y que dan como resultado una cerveza extremadamente compleja, con cuerpo y un intenso aroma a frutos rojos del bosque.",3 Fonteinen,9725,https://www.labirratorium.com/27874-large_default/3-fonteinen-hommage.jpg,"{'Estilo': 'FRUIT LAMBIC', 'Origen': 'Bélgica', '% Alc.': 'MEDIO (4-6%)', '% Alc. Exacto': '4.5', 'Otros ingredientes': 'Frambuesas y Cerezas', 'Volumen (cl)': '75 Cl', 'Tipo Fermentación': 'Lambic (Fermentación espontánea o salvaje)', 'Maltas': 'Cebada y Trigo', 'IBU': '0-25 Amargor bajo', 'Color': 'Rojiza', 'Envase': 'Botella'}"
113,Stortebeker Atlantik Ale,2.7,American Pale Ale,,Störtebeker,691,https://www.labirratorium.com/1174-large_default/stortebeker-atlantik-ale.jpg,"{'Origen': 'Alemania', '% Alc. Exacto': '5.1', 'Volumen (cl)': '50', 'OLD-REF': '4014807204840'}"
114,Gouden Carolus Classic,2.85,Belgian Strong Dark Ale,"Cerveza belga con 8.5% ABV, de bonito color marrón claro, con aromas a tostados, regaliz y caramelo. Sabor ligeramente alcóholico, frutos secos y toques dulzones. ",Het Anker,190,https://www.labirratorium.com/14846-large_default/gouden-carolus-classic.jpg,"{'Estilo': 'BELGIAN DARK STRONG ALE', 'Origen': 'Bélgica', '% Alc.': 'ALTO (6-9%)', '% Alc. Exacto': '8.5', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada', 'IBU': '0-25 Amargor bajo', 'IBU Exacto': '25', 'Color': 'Marrón', 'Envase': 'Botella', 'OLD-REF': '5425006240017'}"
115,THE GARDEN KELLER HELLES (LATA) 5.5%,5.6,Helles Kellerbier,"???? Número 1 - Keller Helles ???? Una Helles lager estilo Munich. Malta súper pálida, brillante con una ligera turbidez. Amargor muy bajo y ligero aroma herbal. Muy panoso y ligeramente dulce.",The Garden Brewery,19556,https://www.labirratorium.com/32911-large_default/the-garden-keller-helles-lata-55.jpg,"{'Estilo': 'KELLERBIER', 'Origen': 'Croacia', '% Alc.': 'MEDIO (4-6%)', '% Alc. Exacto': '5.5%'}"
116,Les Trois Mousquetaires Porter Baltique Édition Spéciale BBF Café & Lactosa,18.6,Baltic Porter,"Baltic Porter de 10% ABV elaborada con café y lactosa.
Edición especial del buque insignia de Les Trois Mousquetaires para el Barcelona Beer Festival 2020.",Les Trois Mousquetaires,12807,https://www.labirratorium.com/21818-large_default/les-trois-mousquetaires-porter-baltique-edition-speciale-bbf-cafe-lactosa.jpg,"{'Estilo': 'BALTIC PORTER', 'Origen': 'Canadá', '% Alc.': 'MUY ALTO (+10%)', '% Alc. Exacto': '10', 'Otros ingredientes': 'Café y Lactosa', 'Volumen (cl)': '75 Cl', 'Tipo Fermentación': 'Lager (Baja Fermentación)', 'Maltas': 'Cebada', 'IBU': '25-50 Amargor medio', 'IBU Exacto': '27', 'Color': 'Negro', 'Envase': 'Botella'}"
117,Sanfrutos / Guineu Caminos paralelos,3.45,"Kellerpils 4,4%","Kellerpils 4,4%
Una Kellerpils fresquísima sacada sin filtrar de lo más profundo de las salas de maduración. Destaca su mayor frescor e intensidad en sabores y aromas frente a una Pils madura y filtrada. Notas de cereal, lúpulos florales y un perfil fermentativo más marcado. Colaboración con Guineu.
",Cerveza Sanfrutos,19804,https://www.labirratorium.com/33240-large_default/sanfrutos-guineu-caminos-paralelos.jpg,"{'Estilo': 'KELLERBIER', '% Alc. Exacto': '4.4'}"
118,Lote regalo 7 DIAS 7 BIRRAS - SIN ALCOHOL,25,Regala buena cerveza:  7 días-7 birras.,"Lote de 7 cervezas en caja de cartón
AVISO: SELECCIÓN VARIABLE DE CERVEZAS SEGÚN STOCK, INTENTANDO CUBRIR 7 ESTILOS DISTINTOS ENTRE SÍ 

",Labirratorium,9275,https://www.labirratorium.com/10731-large_default/lote-7-dias-7-sin.jpg,"{'Estilo': 'SIN ALCOHOL', 'Origen': 'Variado', 'Volumen (cl)': '33 Cl', 'OLD-REF': '7DIAS-SIN'}"
119,Chimay 150 (Verde),3.45,Belgian Strong Ale,"Edición especial y limitada que se elaboró por primera vez en 2012 para conmemorar el 150 Aniversario de la cervecería de Chimay.
Chimay 150 (Verde) es una cerveza de alta fermentación fuerte, rubia, refrescante y afrutada, sabrosa e intensa. Sus aromas de menta, bergamota, lima y eucalipto te llevarán a un viaje sorprendente. Sus delicados toques de romero y clavo combinan a la perfección con las sutiles notas florales, relazadas por un toque de vigorizante jengibre.
Cerveza de denominación de origen Trapense, de 10% ABV y segunda fermentación en botella.",Chimay,15280,https://www.labirratorium.com/23178-large_default/chimay-150-verde-.jpg,"{'Estilo': 'BELGIAN GOLDEN STRONG', 'Origen': 'Bélgica', '% Alc.': 'MUY ALTO (+10%)', '% Alc. Exacto': '10', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada', 'Lúpulos': 'Saaz y Hallertau Mittelfrüh', 'IBU': '25-50 Amargor medio', 'IBU Exacto': '27', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}"
120,Península Festbier,3.75,Festbier / Oktoberfest,"Lager de estilo alemán Festbier (elaboradas especialmente para el Oktoberfest) con 5.9% ABV y lúpulos: Magnum y Mittlefruh.
Cerveza para beber a litros debido a su carácter maltoso y final amargo que te invita a repetir sin parar.",Península,16287,https://www.labirratorium.com/25721-large_default/peninsula-festbier.jpg,"{'Estilo': 'MARZEN', 'Origen': 'Madrid', '% Alc.': 'MEDIO (4-6%)', '% Alc. Exacto': '5.8', 'Volumen (cl)': '44 Cl', 'Tipo Fermentación': 'Lager (Baja Fermentación)', 'Maltas': 'Pilsner, Vienna, Munich y Melanoidin', 'Lúpulos': 'Magnum y Mittlefruh', 'IBU': '25-50 Amargor medio\n30', 'Color': 'Amarillo dorado\nÁmbar', 'Envase': 'Lata'}"
121,Schneider Helles Landbier / Bayrisch Hell,2.2,Helles,"Cerveza Lager alemana de estilo Helles con 4.9% ABV de inconfundible color amarillo dorado y sabor refrescante. Con aromas florales aportados por los lúpulos nobles utilizados y sutiles notas a malta. Un mayor tiempo de almacenamiento en las bodegas, hace que posea un cuerpo armoniosamente equilibrado.
Elaborada según la Ley de Pureza de Baviera.",Schneider's Landbrauerei,15127,https://www.labirratorium.com/22811-large_default/schneider-s-helles-landbier-bayrisch-hell.jpg,"{'Estilo': 'MUNICH HELLES', 'Origen': 'Alemania', '% Alc.': 'MEDIO (4-6%)', '% Alc. Exacto': '4.9', 'Volumen (cl)': '50 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada', 'Lúpulos': 'Lúpulos de Hallertau', 'IBU': '0-25 Amargor bajo', 'IBU Exacto': '18', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}"
122,La Virgen Marzen,2.1,Marzen,"Cerveza Lager de 6.5% ABV maltosa y muy sabrosa, elaborada con malta Pilsen y Munich. Lúpulos: Perle y Spalt Select.
Estilo de cerveza que se elabora tradicionalmente en primavera y se guarda hasta final del verano. Antiguamente estaba prohibido fabricar cerveza en los meses de verano, y el final de esta prohibición se celebra con las Marzen.
¡¡Llegó la hora de celebrar!!",La Virgen,16438,https://www.labirratorium.com/26043-large_default/la-virgen-marzen.jpg,"{'Estilo': 'MARZEN', 'Origen': 'Madrid', '% Alc.': 'ALTO (6-9%)', '% Alc. Exacto': '6.5', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Lager (Baja Fermentación)', 'Maltas': 'Pilsen y Munich', 'Lúpulos': 'Perle y Spalt Select', 'IBU': '0-25 Amargor bajo', 'IBU Exacto': '22', 'Color': 'Ámbar', 'Envase': 'Botella'}"
123,Boon Kriek Mariage Parfait 37.5 cl.,7.75,Cerveza de fermentación espontánea (Lambic) sin filtrar ni pasteurizar elaborada con 400 gramos por litro de cerezas naturales y envejecida en barrica de roble durante 6 meses.,"COMMERCIAL DESCRIPTIONKriek Mariage Parfait is an Old Style Kriek of exceptional excellence. 400 g of wild cherries per litre are fermented together with a strong Lambic of spontaneous fermentation and aged on 6,200 litre oak foudres (large wooden casks) for 5 to 6 months. Kriek Mariage Parfait is naturally clarified and referments in the bottle. It is unsweetened, unfiltered, unpasteurised and has no artificial flavours, preservatives or colourings added. Brewed in Lembeek, the village that gave Lambic its name. Pour slowly in a flute glass without disturbing the yeast sediment in the bottle and enjoy this epitome of traditional Lambic brewing.",Brouwerij F. Boon,12897,https://www.labirratorium.com/17250-large_default/boon-kriek-mariage-parfait-375cl-2015.jpg,"{'Estilo': 'KRIEK', 'Origen': 'Bélgica', '% Alc.': 'ALTO (6-9%)', '% Alc. Exacto': '8', 'Otros ingredientes': 'Cerezas', 'Volumen (cl)': '37.5 Cl', 'Tipo Fermentación': 'Lambic (Fermentación espontánea o salvaje)', 'Maltas': 'Cebada y Trigo', 'IBU': '0-25 Amargor bajo', 'Color': 'Rojiza', 'Envase': 'Botella', 'OLD-REF': '5412783053596'}"
124,Maredsous 10 Tripel,2.7,Belgian Tripel,"Cerveza de abadía, 10% de alcohol, de alta fermentación y con segunda fermentación en botella.Cerveza ambarina, cobriza clara. Aromas amplios, malteados y afrutados.La Maredsous 10 presenta un sabor cremoso, suave y caliente,",Abbaye de Maredsous,9332,https://www.labirratorium.com/30150-large_default/maredsous-10-tripel.jpg,"{'Estilo': 'TRIPEL', 'Origen': 'Bélgica', '% Alc.': 'MUY ALTO (+10%)', '% Alc. Exacto': '10', 'Otros ingredientes': 'Jarage de Glucosa', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada', 'IBU': '0-25 Amargor bajo', 'IBU Exacto': '20', 'Color': 'Amarillo dorado', 'Envase': 'Botella', 'OLD-REF': '5411681038001'}"
125,Delirium Nocturnum,3.35,Belgian Strong Dark Ale,"Cerveza especial belga de 9% ABVl elaboradda con dos fermentaciones en tanque y una última fermentación en botella.Elaborada por la cervecería Huyghe, la Delirium Nocturnum, prima hermana de la Delirium Tremens es una cerveza calurosa y transparente, con aromas a malta, caramelo y nueces. Muestra una mezcla de dulzpr y especias normalmente más habitual en las cervezas valonas, donde el chocolate también hace aparación al final.
",Huyghe,1176,https://www.labirratorium.com/1742-large_default/delirium-nocturnum.jpg,"{'Estilo': 'BELGIAN DARK STRONG ALE', 'Origen': 'Bélgica', '% Alc.': 'ALTO (6-9%)', '% Alc. Exacto': '8.5', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada', 'IBU': '25-50 Amargor medio', 'IBU Exacto': '26', 'Color': 'Marrón', 'Envase': 'Botella', 'OLD-REF': '5412186000715'}"
126,Boon Oude Kriek 75 cl.,11.95,Lambic / Kriek,"Cerveza de fermentación espontánea (Lambic) de 6.5% ABV sin filtrar ni pasteurizar de estilo Kriek, elaborada con cerezas naturales.",Brouwerij F. Boon,13744,https://www.labirratorium.com/19353-large_default/boon-kriek-2013.jpg,"{'Estilo': 'KRIEK', 'Origen': 'Bélgica', '% Alc.': 'ALTO (6-9%)', '% Alc. Exacto': '6.5', 'Otros ingredientes': 'Cerezas Naturales', 'Volumen (cl)': '75 Cl', 'Tipo Fermentación': 'Lambic (Fermentación espontánea o salvaje)', 'Maltas': 'Cebada y Trigo', 'IBU': '0-25 Amargor bajo', 'Color': 'Rojiza', 'Envase': 'Botella', 'OLD-REF': '5412783053220'}"
127,Península Golden Lager,2.15,Lager,"Cásica Lager con cuerpo y carácter, fermentada y madurada durante el tiempo suficiente para extraer lo mejor de sus materias primas. Perfecta para cualquier lugar, desde tu casa al Gran Cañón del Colorado.",Península,10004,https://www.labirratorium.com/30241-large_default/peninsula-golden-lager-.jpg,"{'Estilo': 'MUNICH HELLES', 'Origen': 'Madrid', '% Alc.': 'MEDIO (4-6%)', '% Alc. Exacto': '4.6', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Lager (Baja Fermentación)', 'Maltas': 'Pilsner, Vienna, Munich, Dextrin y Melanoidin', 'Lúpulos': 'Magnum y Hallertau Mittelfruh', 'IBU': '25-50 Amargor medio', 'IBU Exacto': '30', 'Color': 'Amarillo dorado', 'Envase': 'Lata', 'OLD-REF': '8437020629041'}"
128,Rothaus Pils Tannenzäpfle,1.95,Pilsner,Cerveza rubia de estilo Bohemian Pilsner de 5.1% ABV elaborada según la Ley de Pureza Bávara con aroma y sabor a malta dulce y final seco y ligeramente amargo. ,Badische Staatsbrauerei Rothaus,7274,https://www.labirratorium.com/20150-large_default/rothaus-pils-tannenzapfle.jpg,"{'Estilo': 'PILSNER ', 'Origen': 'Alemania', '% Alc.': 'MEDIO (4-6%)', '% Alc. Exacto': '5.1', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Lager (Baja Fermentación)', 'Maltas': 'Cebada', 'Lúpulos': 'Tettnag y Hallertau', 'IBU': '0-25 Amargor bajo', 'Color': 'Amarillo pálido', 'Envase': 'Botella', 'OLD-REF': '41051825'}"
129,La Trappe Tripel,2.75,Belgian Tripel,"Color: Rubia dorada con una capa de espuma blanca.
Aroma: Aromas afrutados de melocotón y albaricoque combinados con matices de flores.
Sabor: La Trappe Tripel es una cerveza trapense clásica con un sabor potente e intenso. Esta cerveza tiene, además, un carácter dulce de azúcar cande y un sabor suave de cebada.
Regusto: Amargo y ligeramente seco.",La Trappe,9787,https://www.labirratorium.com/11260-large_default/la-trappe-tripel.jpg,"{'Estilo': 'TRIPEL', 'Origen': 'Holanda', '% Alc.': 'ALTO (6-9%)', '% Alc. Exacto': '8', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada', 'IBU': '0-25 Amargor bajo', 'IBU Exacto': '25', 'Color': 'Amarillo dorado', 'Envase': 'Botella', 'OLD-REF': '8711406000496'}"
130,Lervig No Worries Pineapple,2.9,Sin Alcohol,Tropical cerveza sin alcohol (0.5% ABV) con cuerpo y llena de sabor a piña.,Lervig,12610,https://www.labirratorium.com/30100-large_default/lervig-no-worries-pineapple.jpg,"{'Estilo': 'SIN ALCOHOL', 'Origen': 'Noruega', '% Alc.': 'SIN ALCOHOL (0-1%)', '% Alc. Exacto': '0.5', 'Otros ingredientes': 'Aroma de Piña', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada y Trigo', 'IBU': '0-25 Amargor bajo', 'Color': 'Amarillo dorado', 'Envase': 'Lata'}"
131,SanFrutos Lager,2.45,Pilsner / Sin Gluten,"Cerveza de estilo Pilsner de 4.5% ABV fresca, ligera y equilibrada. Aroma fresco, notas a cereales, pan fresco y lúpulos alemanes (Hallertau Mittlefruh).
Refrescante, equilibrada, ligeramente amarga y de trago fácil.
Una Lager de verdad y además ¡¡sin gluten!!",Cerveza Sanfrutos,7428,https://www.labirratorium.com/27945-large_default/san-frutos-lager.jpg,"{'Estilo': 'PILSNER \nSIN GLUTEN', 'Origen': 'Segovia', '% Alc.': 'MEDIO (4-6%)', '% Alc. Exacto': '4.5', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Lager (Baja Fermentación)', 'Maltas': 'Cebada', 'Lúpulos': 'Hallertau Mittelfruh', 'IBU': '25-50 Amargor medio', 'IBU Exacto': '27', 'Color': 'Amarillo dorado', 'Envase': 'Botella', 'OLD-REF': '8437013858342'}"
132,Mc Chouffe 33 cl.,2.7,Belgian Strong Dark Ale,"Cerveza fuerte oscura de 8% ABV llena de carácter y seductora para todos los amantes de este estilo.
Su color rojo rubí y su espuma cremosa persistente la hacen única. También se caracteriza por sus aromas especiados a anís y regaliz, bellamente completados por toques de caramelo. A pesar de su graduación, Mac Chouffe es sorprendentemente suave, incluso revela deliciosas notas frutales, especialmente de pera, así como un ligero amargor final.",Brasserie d'Achouffe (Duvel-Moortgat),1567,https://www.labirratorium.com/30263-large_default/mc-chouffe-brune.jpg,"{'Estilo': 'BELGIAN DARK STRONG ALE', 'Origen': 'Bélgica', '% Alc.': 'ALTO (6-9%)', '% Alc. Exacto': '8', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada', 'IBU': '0-25 Amargor bajo', 'IBU Exacto': '20', 'Color': 'Marrón', 'Envase': 'Botella', 'OLD-REF': '5410769200088'}"
